"versjon";"dagsorden_nummer";"fotnote";"id";"ikke_motedag_tekst";"kveldsmote";"merknad";"mote_dato_tid";"mote_rekkefolge";"mote_ting";"referat_id";"tilleggsdagsorden";"parl_session"
"1.3";"29";" ";"5956";NA;"ikke_spesifisert";NA;"2006-06-06T10:00:00";"2";"odelsting";NA;NA;"2005-2006"
"1.3";"83";" ";"5957";NA;"ja";NA;"2006-06-07T10:00:00";"1";"storting";NA;NA;"2005-2006"
"1.3";"30";" ";"5958";NA;"ikke_spesifisert";NA;"2006-06-07T10:00:00";"2";"odelsting";NA;NA;"2005-2006"
"1.3";"84";" ";"5959";NA;"ja";NA;"2006-06-08T10:00:00";"1";"storting";NA;NA;"2005-2006"
"1.3";"31";" ";"5960";NA;"ja";NA;"2006-06-08T10:00:00";"2";"odelsting";NA;NA;"2005-2006"
"1.3";"9";" ";"5954";NA;"ja";NA;"2006-06-08T10:00:00";"3";"lagting";NA;NA;"2005-2006"
"1.3";"85";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet";"5961";NA;"ikke_spesifisert";NA;"2006-06-09T10:00:00";"1";"storting";NA;NA;"2005-2006"
"1.3";"32";" ";"5962";NA;"ikke_spesifisert";NA;"2006-06-09T10:00:00";"2";"odelsting";NA;NA;"2005-2006"
"1.3";"86";" ";"5963";NA;"ja";NA;"2006-06-12T10:00:00";"1";"storting";NA;NA;"2005-2006"
"1.3";"33";NA;"6078";NA;"ja";NA;"2006-06-12T10:00:00";"2";"odelsting";NA;NA;"2005-2006"
"1.3";"35";"Vil bli foreslått behandlet før dagsorden nr. 34";"6079";NA;"ja";NA;"2006-06-13T10:00:00";"2";"odelsting";NA;NA;"2005-2006"
"1.3";"34";NA;"5964";NA;"ja";NA;"2006-06-13T10:00:00";"1";"odelsting";NA;NA;"2005-2006"
"1.3";"87";" ";"5966";NA;"ja";NA;"2006-06-13T10:00:00";"4";"storting";NA;NA;"2005-2006"
"1.3";"10";" ";"5965";NA;"ja";NA;"2006-06-13T10:00:00";"3";"lagting";NA;NA;"2005-2006"
"1.3";"88";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet";"5967";NA;"ikke_spesifisert";NA;"2006-06-14T10:00:00";"1";"storting";NA;NA;"2005-2006"
"1.3";"89";" ";"5968";NA;"ja";NA;"2006-06-15T10:00:00";"1";"storting";NA;NA;"2005-2006"
"1.3";"11";" ";"5969";NA;"ikke_spesifisert";NA;"2006-06-16T10:00:00";"1";"lagting";NA;NA;"2005-2006"
"1.3";"90";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet";"5970";NA;"ikke_spesifisert";NA;"2006-06-16T10:00:00";"2";"storting";NA;NA;"2005-2006"
"1.3";"91";"Det tas sikte på at redegjørelsene etterfølges av en debatt samme dag

Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 15.00 til dagens kart er ferdigbehandlet

";"6187";NA;"ikke_spesifisert";NA;"2006-09-11T12:00:00";"1";"storting";NA;NA;"2005-2006"
"1.3";"36";" ";"6080";NA;"ikke_spesifisert";NA;"2006-09-29T13:00:00";"1";"odelsting";NA;NA;"2005-2006"
"1.3";"92";" ";"6081";NA;"ikke_spesifisert";NA;"2006-09-29T13:00:00";"2";"storting";NA;NA;"2005-2006"
"1.3";"-1";" ";"6188";NA;"ikke_spesifisert";NA;"2006-10-02T13:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"-1";" ";"6189";NA;"ikke_spesifisert";NA;"2006-10-03T13:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"1";" ";"6190";NA;"ja";NA;"2006-10-05T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"2";" ";"6191";NA;"ikke_spesifisert";NA;"2006-10-06T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"3";" ";"6192";NA;"ikke_spesifisert";NA;"2006-10-09T12:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"4";" ";"6193";NA;"ikke_spesifisert";NA;"2006-10-10T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"1";" ";"6194";NA;"ikke_spesifisert";NA;"2006-10-10T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"5";NA;"6195";NA;"ikke_spesifisert";NA;"2006-10-11T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"6";" ";"6196";NA;"ikke_spesifisert";NA;"2006-10-18T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"7";" ";"6197";NA;"ikke_spesifisert";NA;"2006-10-19T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"2";" ";"6198";NA;"ikke_spesifisert";NA;"2006-10-19T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"8";NA;"6199";NA;"ikke_spesifisert";NA;"2006-10-20T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"9";NA;"6200";NA;"kanskje";NA;"2006-10-24T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"3";" ";"6298";NA;"kanskje";NA;"2006-10-24T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"10";NA;"6201";NA;"ikke_spesifisert";NA;"2006-10-25T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"11";NA;"6202";NA;"ikke_spesifisert";NA;"2006-10-26T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"1";" ";"6203";NA;"ikke_spesifisert";NA;"2006-10-26T10:00:00";"2";"lagting";NA;NA;"2006-2007"
"1.3";"12";NA;"6398";NA;"ikke_spesifisert";NA;"2006-11-07T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"13";NA;"6399";NA;"ikke_spesifisert";NA;"2006-11-08T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"14";NA;"6400";NA;"ikke_spesifisert";NA;"2006-11-09T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"4";" ";"6401";NA;"ikke_spesifisert";NA;"2006-11-09T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"15";" ";"6402";NA;"ikke_spesifisert";NA;"2006-11-14T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"16";" ";"6403";NA;"ikke_spesifisert";NA;"2006-11-15T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"17";" ";"6404";NA;"kanskje";NA;"2006-11-16T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"5";" ";"6405";NA;"kanskje";NA;"2006-11-16T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"18";NA;"6406";NA;"ikke_spesifisert";NA;"2006-11-21T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"19";NA;"6407";NA;"ikke_spesifisert";NA;"2006-11-22T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"20";" ";"6408";NA;"ikke_spesifisert";NA;"2006-11-23T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"6";" ";"6409";NA;"ikke_spesifisert";NA;"2006-11-23T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"2";" ";"6410";NA;"ikke_spesifisert";NA;"2006-11-23T10:00:00";"3";"lagting";NA;NA;"2006-2007"
"1.3";"21";NA;"6411";NA;"ikke_spesifisert";NA;"2006-11-24T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"22";" ";"6412";NA;"ja";NA;"2006-11-28T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"23";NA;"6413";NA;"ikke_spesifisert";NA;"2006-11-29T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"24";" ";"6414";NA;"kanskje";NA;"2006-11-30T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"7";" ";"6415";NA;"kanskje";NA;"2006-11-30T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"25";" ";"6416";NA;"ikke_spesifisert";NA;"2006-12-01T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"8";" ";"6417";NA;"ikke_spesifisert";NA;"2006-12-01T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"26";" ";"6418";NA;"ja";NA;"2006-12-04T12:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"9";" ";"6419";NA;"ja";NA;"2006-12-04T12:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"27";" ";"6420";NA;"ja";NA;"2006-12-05T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"10";" ";"6421";NA;"ja";NA;"2006-12-05T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"28";" ";"6422";NA;"ja";NA;"2006-12-06T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"29";" ";"6423";NA;"ja";NA;"2006-12-07T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"11";" ";"6424";NA;"ja";NA;"2006-12-07T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"3";" ";"6425";NA;"ja";NA;"2006-12-07T10:00:00";"3";"lagting";NA;NA;"2006-2007"
"1.3";"30";NA;"6426";NA;"ikke_spesifisert";NA;"2006-12-08T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"31";" ";"6427";NA;"ja";NA;"2006-12-11T12:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"32";" ";"6428";NA;"ja";NA;"2006-12-12T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"33";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøte om nødvendig fortsetter utover reglementsmessig tid kl. 16.00 til dagens kart er ferdigbehandlet";"6429";NA;"ikke_spesifisert";NA;"2006-12-13T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"12";" ";"6430";NA;"ikke_spesifisert";NA;"2006-12-13T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"4";" ";"6431";NA;"ikke_spesifisert";NA;"2006-12-13T10:00:00";"3";"lagting";NA;NA;"2006-2007"
"1.3";"34";" ";"6432";NA;"ja";NA;"2006-12-14T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"13";" ";"6433";NA;"ja";NA;"2006-12-14T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"35";NA;"6434";NA;"ikke_spesifisert";NA;"2006-12-15T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"14";" ";"6435";NA;"ikke_spesifisert";NA;"2006-12-15T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"36";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet avbrytes kl. 13.45 og om nødvendig settes igjen kl. 16.00 for kveldsmøte pga. Stortingets julelunsj";"6436";NA;"ikke_spesifisert";NA;"2006-12-18T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"37";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 16.00 til dagens kart er ferdigbehandlet";"6437";NA;"ikke_spesifisert";NA;"2006-12-19T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"15";NA;"6503";NA;"ikke_spesifisert";NA;"2006-12-19T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"5";" ";"6438";NA;"ikke_spesifisert";NA;"2006-12-19T10:00:00";"4";"lagting";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"Julaften";"ikke_spesifisert";NA;"2006-12-24T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"Juledag";"ikke_spesifisert";NA;"2006-12-25T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"2. juledag";"ikke_spesifisert";NA;"2006-12-26T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"Nyttårsaften";"ikke_spesifisert";NA;"2006-12-31T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"Nyttårsdag";"ikke_spesifisert";NA;"2007-01-01T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"38";NA;"6440";NA;"ikke_spesifisert";NA;"2007-01-10T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"39";" ";"6441";NA;"ikke_spesifisert";NA;"2007-01-11T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"16";NA;"6504";NA;"ikke_spesifisert";NA;"2007-01-11T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"40";NA;"6505";NA;"ikke_spesifisert";NA;"2007-01-16T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"41";NA;"6506";NA;"ikke_spesifisert";NA;"2007-01-17T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"42";NA;"6507";NA;"ikke_spesifisert";NA;"2007-01-18T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"17";NA;"6574";NA;"ikke_spesifisert";NA;"2007-01-18T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"43";NA;"6508";NA;"ikke_spesifisert";NA;"2007-01-31T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"44";NA;"6509";NA;"ikke_spesifisert";NA;"2007-02-01T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"18";" ";"6510";NA;"ikke_spesifisert";NA;"2007-02-01T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"45";NA;"6511";NA;"ikke_spesifisert";NA;"2007-02-02T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"46";NA;"6575";NA;"ikke_spesifisert";NA;"2007-02-06T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"47";NA;"6576";NA;"ikke_spesifisert";NA;"2007-02-07T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"48";NA;"6577";NA;"ikke_spesifisert";NA;"2007-02-08T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"6";" ";"6578";NA;"ikke_spesifisert";NA;"2007-02-08T10:00:00";"2";"lagting";NA;NA;"2006-2007"
"1.3";"49";NA;"6579";NA;"ikke_spesifisert";NA;"2007-02-13T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"19";NA;"6638";NA;"ikke_spesifisert";NA;"2007-02-13T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"50";NA;"6580";NA;"ikke_spesifisert";NA;"2007-02-14T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"51";" ";"6581";NA;"ikke_spesifisert";NA;"2007-02-15T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"52";" ";"6582";NA;"ikke_spesifisert";NA;"2007-02-16T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"53";" ";"6639";NA;"ikke_spesifisert";NA;"2007-02-20T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"20";" ";"6640";NA;"ikke_spesifisert";NA;"2007-02-20T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"54";NA;"6641";NA;"ikke_spesifisert";NA;"2007-02-21T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"55";" ";"6642";NA;"ikke_spesifisert";NA;"2007-02-22T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"56";NA;"6643";NA;"ikke_spesifisert";NA;"2007-03-05T12:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"57";" ";"6644";NA;"kanskje";NA;"2007-03-06T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"21";" ";"6645";NA;"ja";NA;"2007-03-06T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"7";" ";"6646";NA;"ja";NA;"2007-03-06T10:00:00";"3";"lagting";NA;NA;"2006-2007"
"1.3";"58";NA;"6647";NA;"ikke_spesifisert";NA;"2007-03-07T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"59";" ";"6648";NA;"ikke_spesifisert";NA;"2007-03-08T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"60";" ";"6649";NA;"ikke_spesifisert";NA;"2007-03-09T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"61";" ";"6659";NA;"ikke_spesifisert";NA;"2007-03-19T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"62";" ";"6660";NA;"ja";NA;"2007-03-20T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"22";" ";"6661";NA;"ja";NA;"2007-03-20T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"63";NA;"6662";NA;"ikke_spesifisert";NA;"2007-03-21T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"64";" ";"6663";NA;"ja";NA;"2007-03-26T12:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"23";" ";"6664";NA;"ja";NA;"2007-03-26T12:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"65";" ";"6665";NA;"ikke_spesifisert";NA;"2007-03-27T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"24";" ";"6666";NA;"ikke_spesifisert";NA;"2007-03-27T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"66";NA;"6658";NA;"ikke_spesifisert";NA;"2007-03-28T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"67";" ";"6667";NA;"ja";NA;"2007-03-29T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"8";" ";"6668";NA;"ja";NA;"2007-03-29T10:00:00";"2";"lagting";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"Skjærtorsdag";"ikke_spesifisert";NA;"2007-04-05T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"Langfredag";"ikke_spesifisert";NA;"2007-04-06T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"Påskeaften";"ikke_spesifisert";NA;"2007-04-07T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"Påskedag";"ikke_spesifisert";NA;"2007-04-08T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"2. Påskedag";"ikke_spesifisert";NA;"2007-04-09T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"68";" ";"6669";NA;"ja";NA;"2007-04-16T12:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"69";" ";"6670";NA;"ja";NA;"2007-04-17T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"25";" ";"6671";NA;"ja";NA;"2007-04-17T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"9";" ";"6672";NA;"ja";NA;"2007-04-17T10:00:00";"3";"lagting";NA;NA;"2006-2007"
"1.3";"70";" ";"6673";NA;"ikke_spesifisert";NA;"2007-04-18T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"71";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 16.00 til dagens kart er ferdigbehandlet";"6674";NA;"ikke_spesifisert";NA;"2007-04-23T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"72";" ";"6675";NA;"ja";NA;"2007-04-24T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"73";" ";"6676";NA;"ikke_spesifisert";NA;"2007-04-25T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"74";" ";"6677";NA;"ikke_spesifisert";NA;"2007-04-26T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"26";" ";"6678";NA;"ikke_spesifisert";NA;"2007-04-26T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"Offentlig høytidsdag";"ikke_spesifisert";NA;"2007-05-01T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"75";" ";"6679";NA;"ja";NA;"2007-05-08T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"27";NA;"6762";NA;"ja";NA;"2007-05-08T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"10";" ";"6680";NA;"ja";NA;"2007-05-08T10:00:00";"3";"lagting";NA;NA;"2006-2007"
"1.3";"76";" ";"6681";NA;"ikke_spesifisert";NA;"2007-05-09T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"77";" ";"6682";NA;"ikke_spesifisert";NA;"2007-05-10T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"28";" ";"6683";NA;"ikke_spesifisert";NA;"2007-05-10T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"78";" ";"6778";NA;"kanskje";NA;"2007-05-14T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"79";" ";"6779";NA;"ja";NA;"2007-05-15T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"29";" ";"6780";NA;"ja";NA;"2007-05-15T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"80";NA;"6687";NA;"ikke_spesifisert";NA;"2007-05-16T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"Kr. Himmelfartsdag";"ikke_spesifisert";NA;"2007-05-17T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"81";NA;"6781";NA;"ikke_spesifisert";NA;"2007-05-22T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"30";" ";"6782";NA;"ikke_spesifisert";NA;"2007-05-22T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"82";NA;"6690";NA;"ikke_spesifisert";NA;"2007-05-23T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"83";" ";"6783";NA;"ikke_spesifisert";NA;"2007-05-24T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"31";" ";"6784";NA;"ja";NA;"2007-05-24T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"11";" ";"6770";NA;"ja";NA;"2007-05-24T10:00:00";"3";"lagting";NA;NA;"2006-2007"
"1.3";"84";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 16.00 til dagens kart er ferdigbehandlet";"6785";NA;"ikke_spesifisert";NA;"2007-05-25T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"32";" ";"6786";NA;"ikke_spesifisert";NA;"2007-05-25T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"Pinsedag";"ikke_spesifisert";NA;"2007-05-27T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"-1";NA;"-1";"2. Pinsedag";"ikke_spesifisert";NA;"2007-05-28T00:00:00";"1";"ikke_spesifisert";NA;NA;"2006-2007"
"1.3";"85";" ";"6787";NA;"ja";NA;"2007-05-29T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"33";" ";"6788";NA;"ja";NA;"2007-05-29T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"86";NA;"6698";NA;"ikke_spesifisert";NA;"2007-05-30T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"87";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 16.00 til dagens kart er ferdigbehandlet.

Det vil bli foreslått samlet votering etter sakene 1-5, og deretter samlet votering etter sakene 6-13";"6789";NA;"ikke_spesifisert";NA;"2007-05-31T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"34";" ";"6802";NA;"ikke_spesifisert";NA;"2007-05-31T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"12";" ";"6777";NA;"ikke_spesifisert";NA;"2007-05-31T10:00:00";"3";"lagting";NA;NA;"2006-2007"
"1.3";"88";NA;"6803";NA;"ikke_spesifisert";NA;"2007-06-01T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"35";" ";"6804";NA;"ikke_spesifisert";NA;"2007-06-01T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"89";" ";"6805";NA;"ikke_spesifisert";NA;"2007-06-04T12:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"36";" ";"6806";NA;"ikke_spesifisert";NA;"2007-06-04T12:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"90";" ";"6807";NA;"ja";NA;"2007-06-05T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"37";" ";"6808";NA;"ja";NA;"2007-06-05T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"91";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 16.00 til dagens kart er ferdigbehandlet";"6809";NA;"ikke_spesifisert";NA;"2007-06-06T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"38";" ";"6810";NA;"ikke_spesifisert";NA;"2007-06-06T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"92";" ";"6811";NA;"ja";NA;"2007-06-07T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"39";" ";"6812";NA;"ja";NA;"2007-06-07T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"13";" ";"6801";NA;"ja";NA;"2007-06-07T10:00:00";"3";"lagting";NA;NA;"2006-2007"
"1.3";"93";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 16.00 til dagens kart er ferdigbehandlet";"6813";NA;"ikke_spesifisert";NA;"2007-06-08T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"94";" ";"6814";NA;"ja";NA;"2007-06-11T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"40";" ";"6815";NA;"ja";NA;"2007-06-11T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"42";"Vil bli foreslått behandlet etter dagsorden nr. 41";"6938";NA;"ja";NA;"2007-06-12T10:00:00";"2";"odelsting";NA;NA;"2006-2007"
"1.3";"41";" ";"6816";NA;"ja";NA;"2007-06-12T10:00:00";"1";"odelsting";NA;NA;"2006-2007"
"1.3";"95";" ";"6818";NA;"ja";NA;"2007-06-12T10:00:00";"4";"storting";NA;NA;"2006-2007"
"1.3";"14";" ";"6817";NA;"ja";NA;"2007-06-12T10:00:00";"3";"lagting";NA;NA;"2006-2007"
"1.3";"96";"Ved møtets begynnelse vil presidenten foreslå at formiddagsmøtet om nødvendig fortsetter utover reglementsmessig tid kl. 16.00 til dagens kart er ferdigbehandlet";"6819";NA;"ikke_spesifisert";NA;"2007-06-13T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"97";" ";"6820";NA;"ja";NA;"2007-06-14T10:00:00";"1";"storting";NA;NA;"2006-2007"
"1.3";"15";NA;"6821";NA;"ikke_spesifisert";NA;"2007-06-15T10:00:00";"1";"lagting";NA;NA;"2006-2007"
